ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0031341	regulation of cell killing	51/4985	109/16472	1.996754137927397e-4	0.021634070410145426	0.01938886888234396	PVR/ULBP1/CR1L/HFE/B2M/KIR2DL4/HLA-G/ULBP3/RAET1L/ULBP2/RAET1G/SLAMF6/CD1E/HLA-DRA/AGER/NCR3/HLA-C/ARRB2/KLRC3/STAP1/KLRK1/CEACAM1/SLC22A13/MICA/LILRB1/PPP3CB/CD1C/AP1G1/CLEC7A/HLA-F/LGALS9/SH2D1A/KLRC2/P2RX7/KLRC1/KLRD1/DNASE1/CD226/TYROBP/IL4/CD55/CD59/ARG1/CFH/HLA-B/HLA-DRB1/HAVCR2/IL23R/NOS2/RASGRP1/STAT5B	51
GO:0002709	regulation of T cell mediated immunity	46/4985	96/16472	2.031039306876715e-4	0.021634070410145426	0.01938886888234396	PVR/ULBP1/CD80/DENND1B/ZP3/HFE/B2M/HLA-G/ULBP3/RAET1L/ULBP2/RAET1G/CD1E/HLA-DRA/AGER/HLA-C/IL4I1/HMGB1/IL6/CEACAM1/SLC22A13/MICA/LILRB1/PPP3CB/CD1C/HLA-F/IL20RB/LILRB4/NOD2/CD81/P2RX7/KLRC1/KLRD1/TRPM4/DUSP22/IL4/CD55/MALT1/ARG1/IL18R1/HSPD1/RSAD2/HLA-B/HLA-DRB1/IL23R/MAP3K7	46
GO:0006605	protein targeting	126/4985	318/16472	2.085279738153706e-4	0.021835352919175585	0.019569262127900968	AP4S1/CSNK2A2/ANK3/ZDHHC19/MTCL1/AKT2/ZDHHC20/BID/RAB3IP/SRP9/ZDHHC15/RPL11/PDCD5/PXK/VPS53/AP4M1/HRAS/UBE2J2/ZDHHC4/GOLGA7/SYNGR1/ZFAND2B/AP1S3/MFF/PEX5/MICALL2/GDI1/TRAK1/FBXO7/MTX2/VPS8/PARL/PEX1/MTERF4/PEX26/HPS4/PITRM1/VPS41/FIS1/ERBB2/EDEM1/INPP5K/SEC63/SDCBP/HAX1/USP36/SEC61A2/PEX19/STXBP4/PEX5L/VPS13A/AGK/SEC62/SH3GLB1/RABGEF1/ADCY10/DNAJC19/ZDHHC18/ICMT/RAB7A/SSR3/ATG3/YWHAE/UBE2D3/NEDD4/SRP19/ZFYVE16/ZDHHC11/NUP54/ERBIN/GRPEL2/ABLIM3/ZDHHC14/VPS37A/BNIP3L/IRGM/ZDHHC11B/GDAP1/KIF13B/PEX16/NPEPPS/ZDHHC24/C11orf65/AIFM1/SPCS2/PEX7/NACA/GNPTAB/SRP54/RAB8B/CHP1/ZFAND6/AP4E1/NAGPA/PAM16/HGS/GGA3/TRIM37/NCOA4/BECN1/CDC37/AP3D1/AP1M2/TIMM44/SAE1/NDUFA13/ZDHHC6/HACL1/KCNB1/SCARB2/KCNQ3/VPS13D/VPS13C/MFN2/LARGE1/GSK3A/HSPD1/SGTA/LRRK2/MICALL1/GNPTG/MTCH1/AP3B1/HTRA2/SEC61A1/OS9	126
GO:0007346	regulation of mitotic cell cycle	181/4985	479/16472	2.1318524064166693e-4	0.021950973611403638	0.019672883610090668	PSME2/UBE2C/PCID2/CDC16/MDM2/SMARCE1/ASCL1/ZWILCH/MEIS2/ARID1B/BRCC3/DACT1/MUC1/CDK11B/BID/CASP2/PTPN11/SETMAR/CDK11A/SIRT2/PML/ZWINT/PBX1/EDN3/PTCH1/MAD2L2/TMEM8B/TP73/PLCB1/BABAM2/CDKN2B/SMARCA2/SMOC2/CCDC57/IGF1/CTNNB1/NBN/PRMT2/STOX1/PTPN6/RPA3/CDCA5/MAP3K20/CDC14B/CDK5RAP2/DLG1/FBXO7/TRIM39/FANCD2/SPC24/GIGYF2/ZNF655/ACTB/ERCC3/CHEK1/MTA3/CUL3/DYNLT3/KLHL18/TREX1/NME6/L3MBTL1/ANLN/TGFA/SDCBP/BCL6/CHEK2/TP53/ARID2/TERT/BRCA1/SMARCD3/BRCA2/TMEM14B/HNRNPU/INTS3/RINT1/KMT2E/RAD51B/RPS6KB1/EZH2/CDKN2A/YWHAE/NUF2/PKD2/CUL9/PLRG1/EGF/CCNB1/ANAPC4/NEK11/CDK7/MAEA/TTK/CDK10/RIOK2/ABRAXAS1/SPDL1/UIMC1/ANAPC10/FBXO43/MRNIP/MUS81/ATM/CDC27/DBF4B/RDX/HSF1/CDK2AP2/PIDD1/DPF2/RRM1/KNL1/RAD9A/ANAPC5/ZNF268/DDX3X/PSME3/CENPJ/PHB2/APPL2/SMARCC2/E2F7/PRMT5/NEK9/LGMN/MNAT1/FOXN3/NUSAP1/INO80/BUB1B/TMOD3/AVEN/MBTPS1/NAE1/RAB11A/CYLD/ZFYVE19/PKD1/TOPBP1/LCMT1/ANAPC11/CDK5RAP3/CTC1/AURKB/RPL26/CRLF3/SMARCD2/RAD51C/BRSK1/NLE1/DUSP3/FZR1/VPS4B/BRD4/BORA/FHL1/IQGAP1/CACNB4/PLK5/RNASEH2B/ANAPC1/SMARCA4/CDC14A/CDC73/BLM/RAD50/CUL7/NABP1/ZMPSTE24/EIF4G1/GBF1/AATF/DDB1/CUL4B/PTEN/DRD3/STAT5B/PSMG2/TNF/PHIP	181
GO:0010826	negative regulation of centrosome duplication	10/4985	12/16472	2.2258545160549028e-4	0.022179563226108368	0.01987775000755312	CDK5RAP2/RBM14/BRCA1/KAT2A/TMEM67/CENATAC/CCNF/NUBP1/TRIM37/NPM1	10
GO:0046606	negative regulation of centrosome cycle	10/4985	12/16472	2.2258545160549028e-4	0.022179563226108368	0.01987775000755312	CDK5RAP2/RBM14/BRCA1/KAT2A/TMEM67/CENATAC/CCNF/NUBP1/TRIM37/NPM1	10
GO:0006898	receptor-mediated endocytosis	101/4985	247/16472	2.2638950135398092e-4	0.022200545069284032	0.01989655433787702	CALY/CXCL16/CACNG5/ANKRD13D/HFE/DNM1/B2M/SYNE1/SELE/VEGFA/PPT1/CCL19/SNX1/ITSN1/ARRB2/BMP2K/CACNG7/CAV1/CEACAM1/PPP3R1/AP2M1/DPP4/LMBR1L/LILRB1/SNX17/CLTCL1/TBC1D5/RALB/FCHSD2/SCARF1/TNK2/SMAP1/MSR1/SDCBP/GRIA1/GRK3/EPS15/PIK3CB/ABCA2/FMR1/RABGEF1/GPR107/LILRB4/NEDD4/EGF/GAK/SNCA/SLC9B2/DTNBP1/DNAJC13/SNAP91/GTF2H2/GRK2/CD81/ARRB1/PICALM/NEU3/AHI1/LRP6/BICD1/SCYL2/CD63/ANKRD13A/RNASEK/NUMB/ANXA2/LDLR/CCDC32/GSG1L/PLCG2/CLN3/HGS/ITGB3/RAB31/DNM2/AP2A1/IL4/MAGI2/CBL/TPCN2/SCARB2/CNTN2/AP1S1/DLG4/LMBRD1/ITCH/PCSK9/ACE2/SNX9/PIP5K1C/MICALL1/CANX/ATAD1/SGIP1/NLGN3/C3/CXCL8/ITGAV/DRD3/TFRC/FCHO1	101
GO:0001910	regulation of leukocyte mediated cytotoxicity	45/4985	94/16472	2.4330025134709088e-4	0.023471986834344507	0.021036044836287012	PVR/ULBP1/HFE/B2M/KIR2DL4/HLA-G/ULBP3/RAET1L/ULBP2/RAET1G/SLAMF6/CD1E/HLA-DRA/AGER/NCR3/HLA-C/ARRB2/KLRC3/STAP1/KLRK1/CEACAM1/SLC22A13/MICA/LILRB1/PPP3CB/CD1C/AP1G1/HLA-F/LGALS9/SH2D1A/KLRC2/P2RX7/KLRC1/KLRD1/DNASE1/CD226/TYROBP/ARG1/HLA-B/HLA-DRB1/HAVCR2/IL23R/NOS2/RASGRP1/STAT5B	45
GO:0002475	antigen processing and presentation via MHC class Ib	16/4985	24/16472	2.5075285384699536e-4	0.023471986834344507	0.021036044836287012	ULBP1/HFE/B2M/HLA-G/ULBP3/RAET1L/ULBP2/RAET1G/CD1E/HLA-C/MICA/CD1C/HLA-F/AP3D1/AP3B1/HLA-B	16
GO:0002483	antigen processing and presentation of endogenous peptide antigen	16/4985	24/16472	2.5075285384699536e-4	0.023471986834344507	0.021036044836287012	ULBP1/HFE/B2M/HLA-G/ULBP3/RAET1L/ULBP2/RAET1G/HLA-DRA/HLA-C/MICA/HLA-F/IDE/ERAP2/HLA-B/HLA-DRB1	16
GO:0002824	positive regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	54/4985	118/16472	2.668546469341173e-4	0.023915651811624097	0.021433665899225223	PVR/ULBP1/DENND1B/KMT5B/ZP3/HFE/B2M/NSD2/HLA-G/ULBP3/RAET1L/ULBP2/RAET1G/CD1E/TREM2/HLA-DRA/HLA-C/MAD2L2/IL6/SLC22A13/MICA/MLH1/CD1C/KMT5C/PAXIP1/CLEC7A/HLA-F/CD40/SLC11A1/CARD9/RIPK2/NOD2/CD81/TYK2/P2RX7/CD226/IL4/CD55/MALT1/STAT6/IL18R1/HSPD1/EXOSC3/RSAD2/BTK/C3/ADA/HLA-B/HLA-DRB1/IL23R/TFRC/TNF/PMS2/MAP3K7	54
GO:0007042	lysosomal lumen acidification	15/4985	22/16472	2.7108222220959894e-4	0.023915651811624097	0.021433665899225223	PPT1/ATP6AP1/ATP6AP2/ATP6V0B/CREG1/ATP6V1H/TCIRG1/RNASEK/ATP6V1D/TMEM199/CLN6/CLN3/ATP6V0C/ATP6V0A1/CLN5	15
GO:0051452	intracellular pH reduction	29/4985	54/16472	2.727547392156029e-4	0.023915651811624097	0.021433665899225223	ATP6V0E1/FASLG/PPT1/ATP6V0E2/ATP6V0D1/ATP6AP1/ATP6AP2/ATP6V0B/GPR89B/CREG1/SLC11A1/RAB7A/ATP6V1H/CA2/GPR89A/TCIRG1/SLC12A5/CA7/RNASEK/ATP6V1D/TMEM199/DMXL2/CLN6/CLN3/ATP6V0C/ATP6V0A1/UBE3A/TPCN2/CLN5	29
GO:0009201	ribonucleoside triphosphate biosynthetic process	49/4985	105/16472	2.8494314126383566e-4	0.023915651811624097	0.021433665899225223	ANTKMT/NDUFB2/ATP5F1C/CTPS2/TREM2/NDUFA3/ATP5MF/NDUFC1/ATP5PF/PPARA/ATP5PO/NDUFA10/SPHK2/NME6/IMPDH2/NME4/NDUFS1/CTPS1/NDUFS6/UCK2/SLC25A13/IMPDH1/PRKAG2/ATP5PB/ADCY10/UCK1/NDUFS4/ATPSCKMT/ATP5MC1/NME7/SDHD/NDUFS3/NDUFS8/NDUFS7/PID1/ATP5PD/NDUFA12/VPS9D1/ATP6V0C/ALDOA/NDUFV2/ATP5F1A/ATP5F1D/NDUFA13/TAFAZZIN/IL4/ENO1/NDUFS2/VCP	49
GO:0031343	positive regulation of cell killing	37/4985	74/16472	2.876463985277254e-4	0.023915651811624097	0.021433665899225223	PVR/ULBP1/HFE/B2M/HLA-G/ULBP3/RAET1L/ULBP2/RAET1G/SLAMF6/CD1E/HLA-DRA/NCR3/HLA-C/KLRC3/STAP1/KLRK1/SLC22A13/MICA/CD1C/AP1G1/CLEC7A/HLA-F/SH2D1A/KLRC2/P2RX7/KLRC1/KLRD1/CD226/TYROBP/ARG1/HLA-B/HLA-DRB1/IL23R/NOS2/RASGRP1/STAT5B	37
GO:0009142	nucleoside triphosphate biosynthetic process	52/4985	113/16472	2.903300849853718e-4	0.023915651811624097	0.021433665899225223	ANTKMT/NDUFB2/ADK/ATP5F1C/CTPS2/TBPL1/TREM2/NDUFA3/ATP5MF/NDUFC1/ATP5PF/PPARA/ATP5PO/NDUFA10/SPHK2/NME6/IMPDH2/NME4/NDUFS1/CTPS1/NDUFS6/UCK2/SLC25A13/IMPDH1/PRKAG2/ATP5PB/ADCY10/UCK1/NDUFS4/ATPSCKMT/ATP5MC1/NME7/SDHD/NDUFS3/NDUFS8/NDUFS7/PID1/ATP5PD/AK1/NDUFA12/VPS9D1/ATP6V0C/ALDOA/NDUFV2/ATP5F1A/ATP5F1D/NDUFA13/TAFAZZIN/IL4/ENO1/NDUFS2/VCP	52
GO:0006406	mRNA export from nucleus	35/4985	69/16472	2.9194606534850565e-4	0.023915651811624097	0.021433665899225223	THOC2/PCID2/SETD2/HNRNPA2B1/THOC5/ZC3H11A/AGFG1/DDX39B/NXF3/FYTTD1/XPO1/SMG7/POLDIP3/NUP214/FMR1/SRSF3/HHEX/NSUN2/THOC3/ENY2/NUP160/NUP107/MAGOHB/SARNP/PABPN1/DDX19A/NUP93/DDX19B/NUP88/NUP85/THOC1/SUPT6H/AKAP8L/IWS1/RBM8A	35
GO:0007035	vacuolar acidification	20/4985	33/16472	2.919974540813948e-4	0.023915651811624097	0.021433665899225223	ATP6V0E1/PPT1/ATP6V0E2/ATP6V0D1/ATP6AP1/ATP6AP2/ATP6V0B/CREG1/SLC11A1/ATP6V1H/TCIRG1/RNASEK/ATP6V1D/TMEM199/DMXL2/CLN6/CLN3/ATP6V0C/ATP6V0A1/CLN5	20
GO:0070200	establishment of protein localization to telomere	13/4985	18/16472	2.9420801007245417e-4	0.023915651811624097	0.021433665899225223	WRAP53/CCT3/ZNF827/CCT7/DKC1/POT1/CCT8/TERT/BRCA2/CCT5/TCP1/ACD/TERF1	13
GO:0010970	transport along microtubule	73/4985	170/16472	2.9537091444846567e-4	0.023915651811624097	0.021433665899225223	CALY/FBXW11/KIF5A/KIF5B/UXT/MAPT/CCDC38/DST/WDR19/WDPCP/TRAK1/LRPPRC/AP3S2/IFT22/TTC21A/IFT122/RABL2B/DYNC1I2/DYNLT2B/ARL8B/SUN1/DYNC2LI1/BORCS8/RPGR/HNRNPU/RABGEF1/HDAC6/AP3S1/DTNBP1/COPG1/UCHL1/STAU2/FUZ/DLG2/SYBU/AP3B2/RAB6A/MAK/ACTR10/BICD1/BLOC1S1/SYNE2/RHOT2/BLOC1S6/CLN3/MAPK8IP3/IFT140/NDE1/CLUAP1/RHOT1/NETO1/NDEL1/FLOT2/BLOC1S3/AP3D1/RAB27B/STK11/MAP1S/KXD1/ARHGAP21/SPG7/SPAST/OPA1/DYNC2H1/HSPB1/IFT172/KIF5C/DYNC1H1/TTC21B/SPG11/AP3B1/KIF1B/RASGRP1	73
GO:0006520	amino acid metabolic process	112/4985	280/16472	2.980746502905561e-4	0.023915651811624097	0.021433665899225223	IDO1/SERINC3/GAD2/LARS2/ADHFE1/GMPS/SLC45A2/PRODH2/GOT1L1/NR1H4/NOS1/THNSL2/ETFB/DDC/CTPS2/CBS/ASL/TARS2/BCKDHB/HMGCLL1/FPGS/KYNU/IL4I1/HIBCH/MPST/DLD/UPB1/GLS2/SLC39A8/GCAT/SLC25A12/ARHGAP11B/QARS1/SCLY/ODC1/FTCD/SARS2/GLDC/CTPS1/DARS2/SLC25A13/HGD/LRRC47/MCCC1/CARS2/ICMT/ALDH5A1/GATB/MTRR/PCBD2/DHFR/TARS1/SERINC5/MCCC2/AGXT2/QDPR/MSRA/DGLUCY/BHMT2/RARS1/PTS/ACCSL/ASRGL1/NOX4/GLYATL1/APIP/MARS1/HAL/ASPG/DAO/ADSS1/GSTZ1/MTHFD1/DLST/ETFA/GCSH/ABAT/EARS2/KARS1/CLN3/SHMT1/ENOSF1/GLYAT/FARSA/AFMID/PEPD/GCDH/AARSD1/ATCAY/GAD1/IARS1/AMT/PCCA/ACY1/PHGDH/MTHFR/ATP7A/OTC/GSS/MTR/KYAT1/ARG1/LARS1/GARS1/AARS1/HARS1/SLC1A3/AASS/GLUD1/RARS2/NARS2/NOS2	112
GO:0051453	regulation of intracellular pH	42/4985	87/16472	3.0808033889496636e-4	0.024401542739655155	0.02186913066919734	ATP6V0E1/SLC45A2/FASLG/SLC4A4/SLC4A5/PPT1/NOX1/SLC4A10/SLC4A3/ATP6V0E2/ATP6V0D1/ATP6AP1/SLC4A9/TM9SF4/ATP6AP2/ATP6V0B/GPR89B/CREG1/SLC11A1/RAB7A/TMEM175/SLC9A3/ATP6V1H/CA2/GPR89A/TCIRG1/SLC12A5/CA7/RNASEK/ATP6V1D/TMEM199/DMXL2/CHP1/CLN6/CLN3/ATP6V0C/ATP6V0A1/UBE3A/TPCN2/CLN5/CFTR/LRRK2	42
GO:0051651	maintenance of location in cell	94/4985	229/16472	3.1273197933290726e-4	0.0244047538575575	0.021872008534656498	BDKRB1/ITPR2/CCDC88A/SLC25A23/ANK3/ALB/CAMK2D/ITPR1/CD19/NOS1/TBCCD1/FASLG/JPH1/PML/ATG5/SYNE1/GSTO1/SLC30A7/PLCE1/JPH2/TAF8/NR5A1/RER1/PLCB1/CCL19/FKBP1A/CAV1/GSN/SRI/ATP2A1/PTPN6/SLC8A1/CALM2/GSTM2/FLNA/TRPV1/TMEM38B/PLCH1/FREY1/SUN1/TRPC1/MCOLN2/DZIP1/VPS13A/IBTK/HNRNPU/CACNA1C/LIME1/PRKD1/PLCB4/SELENON/PKD2/SNCA/F2R/BDH2/PDE4D/SKP1/CHCHD10/FTH1/ARL2/P2RX7/PLCB3/MORC3/PSEN1/ERO1A/BBS4/CAPN3/PLCG2/HEXA/DHRS7C/ITGB3/THY1/RIT2/CALM3/HRC/RYR1/RYR2/PLCG1/RYR3/TPCN2/ARHGAP21/GPSM2/VPS13D/VPS13C/CALM1/ANK2/ATP7B/AKAP9/DMD/HSP90B1/CACNA1S/ASPM/CYBA/OS9	94
GO:0002821	positive regulation of adaptive immune response	56/4985	124/16472	3.160214160900939e-4	0.0244047538575575	0.021872008534656498	PVR/ULBP1/DENND1B/KMT5B/ZP3/HFE/B2M/NSD2/HLA-G/ULBP3/RAET1L/ULBP2/RAET1G/CD1E/TREM2/HLA-DRA/HLA-C/MAD2L2/IL6/SLC22A13/MICA/MLH1/CD1C/KMT5C/PAXIP1/CLEC7A/HLA-F/CD40/SLC11A1/CARD9/IL6ST/RIPK2/NOD2/CD81/TYK2/P2RX7/CD226/SKAP1/IL4/CD55/MALT1/STAT6/IL18R1/HSPD1/EXOSC3/RSAD2/BTK/C3/ADA/HLA-B/HLA-DRB1/IL23R/TFRC/TNF/PMS2/MAP3K7	56
GO:0006289	nucleotide-excision repair	40/4985	82/16472	3.2318811274682666e-4	0.024598770086787996	0.0220458896008766	POLR2I/SMARCE1/ARID1B/PNKP/DDB2/SMARCA2/RPA3/ACTB/ERCC3/COMMD1/MMS19/HMGN1/GTF2H2C/OGG1/TP53/ARID2/SMARCD3/BRCA2/POLK/UVSSA/USP45/SLC30A9/GTF2H2/GTF2H1/DPF2/GTF2H3/RAD52/POLE/SMARCC2/ATXN3/MNAT1/USP7/NTHL1/SMARCD2/RAD23A/POLD1/SMARCA4/ERCC8/KAT7/DDB1	40
GO:0048260	positive regulation of receptor-mediated endocytosis	28/4985	52/16472	3.264971102487238e-4	0.024598770086787996	0.0220458896008766	HFE/B2M/SYNE1/SELE/VEGFA/PPT1/CCL19/ARRB2/AP2M1/TBC1D5/FMR1/EGF/DTNBP1/ARRB1/AHI1/BICD1/SCYL2/CD63/ANXA2/PLCG2/AP2A1/IL4/MAGI2/CBL/PCSK9/ATAD1/SGIP1/C3	28
GO:0008088	axo-dendritic transport	38/4985	77/16472	3.3602136433989716e-4	0.025011325167372103	0.022415629377651985	CALY/FBXW11/KIF5A/KIF5B/MAPT/DST/TRAK1/AP3S2/ARL8B/HNRNPU/RABGEF1/HDAC6/AP3S1/DTNBP1/UCHL1/STAU2/DLG2/SYBU/AP3B2/ACTR10/BLOC1S1/BLOC1S6/MAPK8IP3/NETO1/NDEL1/FLOT2/BLOC1S3/AP3D1/RAB27B/SPG7/SPAST/OPA1/HSPB1/KIF5C/DYNC1H1/SPG11/AP3B1/KIF1B	38
GO:0009152	purine ribonucleotide biosynthetic process	82/4985	196/16472	3.606438137716531e-4	0.026524493827158012	0.023771760155875878	ANTKMT/NDUFB2/GUCY2D/ADK/NPPC/GMPS/ADCY5/ATP5F1C/AMPD1/PPT1/TREM2/NDUFA3/ATP5MF/NDUFC1/ATP5PF/PPARA/DLD/ATP5PO/NDUFA10/SPHK2/PDK1/ACSL6/NME6/PPT2/IMPDH2/NME4/NDUFS1/AK2/PANK4/NDUFS6/SLC25A13/IMPDH1/SLC25A16/PRKAG2/ATP5PB/ADCY10/ADCY2/ACSL5/NDUFS4/SNCA/ATPSCKMT/ACSL1/ATP5MC1/ELOVL7/NME7/SDHD/HSD17B12/NDUFS3/AMPD2/NDUFS8/AMPD3/NDUFS7/PID1/ADCY7/ATP5PD/AK1/NDUFA12/ADSS1/ADCY4/MTHFD1/MLYCD/VPS9D1/ATP6V0C/ALDOA/ADCY9/NDUFV2/ACSBG2/ATP5F1A/GCDH/ATP5F1D/DCAKD/TECR/NDUFA13/TAFAZZIN/IL4/ADSL/ENO1/NDUFS2/DLAT/VCP/ACSL3/ADA	82
GO:0016050	vesicle organization	137/4985	354/16472	3.793520065994256e-4	0.02757219643260296	0.024710731327714907	CSNK1D/NKD2/ERC2/TSNARE1/AKT2/STX4/STX19/TRAPPC5/ZDHHC20/STX3/FASLG/DNM1/ATP13A2/STX2/BET1/TBPL1/TRAPPC3/ZDHHC15/AGFG1/SYP/CAV1/TOM1/SEC24B/AP1S3/AP2M1/PDCD6IP/ZPBP/RAB29/ABCB6/SYNJ1/EEA1/VPS8/RAB34/AP3S2/ATP6V0D1/GOSR1/HPS4/ATP6AP1/CUL3/VPS41/ALS2/TRAPPC12/SDCBP/ATP6AP2/AP1G1/AP1S2/PLEKHA3/ARL8B/VAMP7/STX16/TBC1D20/ATP6V0B/SEC31B/EPS15/HPS1/GARIN1B/VAMP2/STX5/RAB7A/TRAPPC13/TMEM175/SNCA/PDCD6/F2R/TRAPPC11/SEC31A/AP3S1/DTNBP1/SNF8/ZFYVE16/DNAJC13/SNAP91/VPS37A/CHMP7/ATP6V1H/STX17/ARFGAP2/VAV3/HOOK3/TRAPPC4/SNX19/PICALM/MYO18A/KNL1/AP3B2/P2RX7/IST1/BLOC1S1/RNASEK/ATP6V1D/TRAPPC6B/TMED10/IRAG2/VTI1B/RAB8B/ANXA2/USP50/BLOC1S6/SNAP23/RAB11A/CLN3/DOC2A/ATP6V0C/CHMP6/HGS/VPS33B/ANKFY1/ANXA8/TSG101/VAPA/PLEKHM1/HOOK2/STX10/BLOC1S3/TRAPPC6A/ATP6V0A1/AP3D1/AP1M1/VPS4B/USP8/STXBP1/SCARB2/GOSR2/AP1S1/ZEB2/DLG4/AQP1/TFG/CHMP1A/GBF1/ARFGEF2/VPS13B/GARIN1A/SPG11/HOOK1/AP3B1/LYST	137
GO:0019693	ribose phosphate metabolic process	144/4985	375/16472	4.0705676484316183e-4	0.02924182201396574	0.02620708180018398	SULT2B1/ANTKMT/GDA/NDUFB2/GUCY2D/OXSM/ADK/NPPC/GMPS/TPST1/ADCY5/DPYS/ATP5F1C/ENPP3/CTPS2/AMPD1/MAGI3/GNAI3/NT5C2/PRPS1/PPT1/TREM2/UPRT/NDUFA3/RAN/ATP5MF/NDUFC1/BAD/ATP5PF/PPARA/ACSM6/PDE1A/DLD/UPB1/ATP5PO/DLG1/NDUFA10/SPHK2/PDK1/ACSL6/DNM1L/NME6/PPT2/MPP1/IMPDH2/SUCLG1/FIS1/NME4/MVK/NDUFS1/CTPS1/AK2/PANK4/NDUFS6/UCK2/SLC25A13/SLC25A25/IMPDH1/SLC25A16/PDE8A/PRKAG2/ATP5PB/ADCY10/ACOT8/NADK/RFK/UCK1/PDE4B/SUCLA2/ADCY2/ACOT9/ACSL5/NDUFS4/DCK/ACSF2/SNCA/ATPSCKMT/ACSL1/MCCC2/HINT1/ACOT12/ENPP1/ATP5MC1/ELOVL7/PDE4D/NME7/SDHD/HSD17B12/NDUFS3/AMPD2/NDUFS8/DLG2/AMPD3/SULT1A2/NDUFS7/PID1/PDE2A/ADCY7/ATP5PD/PRPSAP2/NUDT14/FAR2/AK1/NDUFA12/ADSS1/ADCY4/MTHFD1/DLST/GMPR2/MLYCD/VPS9D1/ATP6V0C/ALDOA/ADCY9/DHODH/NDUFV2/NT5C/GLYAT/ACSBG2/ATP5F1A/GCDH/ATP5F1D/PDE4A/DCAKD/TECR/NDUFA13/TAFAZZIN/IL4/ADSL/CACNB4/RNASEH2B/HSD17B4/OPA1/ACOT6/ENO1/CASK/PDE10A/NDUFS2/AASS/DLAT/LRRK2/VCP/ACSL3/ADA	144
GO:0098930	axonal transport	33/4985	65/16472	4.2172091234031435e-4	0.029947032142970828	0.02683910464500972	CALY/FBXW11/KIF5A/KIF5B/MAPT/DST/TRAK1/AP3S2/ARL8B/HDAC6/AP3S1/DTNBP1/UCHL1/DLG2/SYBU/AP3B2/ACTR10/BLOC1S1/BLOC1S6/MAPK8IP3/NETO1/NDEL1/BLOC1S3/AP3D1/RAB27B/SPG7/SPAST/OPA1/HSPB1/KIF5C/DYNC1H1/AP3B1/KIF1B	33
GO:0072522	purine-containing compound biosynthetic process	100/4985	248/16472	4.380359286598833e-4	0.030752113264326805	0.027560633788887394	ANTKMT/NDUFB2/IDO1/GUCY2D/ADK/NPPC/GMPS/ADCY5/NOS1/ATP5F1C/AMPD1/PRPS1/PPT1/TREM2/KYNU/NDUFA3/ATP5MF/NDUFC1/ATP5PF/PPARA/DLD/SLC22A13/ATP5PO/NDUFA10/SPHK2/PDK1/ACSL6/NME6/PPT2/IMPDH2/NME4/NDUFS1/AK2/PANK4/NDUFS6/SLC25A13/IMPDH1/SLC25A16/PRKAG2/ATP5PB/ADCY10/NADK/ADCY2/ACSL5/NDUFS4/DCK/SNCA/PGM2/ATPSCKMT/ACSL1/NMNAT3/ATP5MC1/ELOVL7/NADSYN1/NME7/SDHD/HSD17B12/NDUFS3/AMPD2/NDUFS8/AMPD3/NDUFS7/PID1/ADCY7/ATP5PD/PRPSAP2/AK1/NDUFA12/ADSS1/ADCY4/MTHFD1/MLYCD/ADAL/VPS9D1/ATP6V0C/ALDOA/ADCY9/NDUFV2/SHMT1/ACSBG2/AFMID/ATP5F1A/GCDH/ATP5F1D/DCAKD/NMRK2/TECR/NDUFA13/TAFAZZIN/IL4/ADSL/ENO1/ADA2/NDUFS2/NAXD/DLAT/VCP/ACSL3/ADA/NOS2	100
